Calendar Year,Portal Year,Incident Cause Type,Incident Cause SubType,Serious Incident Flag,Significant Incident Flag,,# of Fatalities,# of Injuries,Total Property Damage,Total Property Damage-Cur Yr Dollars,Commodity Spilled Amount bbls,Net Spill bbls,System Sub Type,Serious Incident Flag,Serious Incident Flag,Serious Incident Flag,State Name
2001,7/8/21,NATURAL FORCE DAMAGE,EARTH MOVEMENT,No,Yes,1,0,0,85000,122251.3778,0,0,GAS DISTRIBUTION,No,No,No,ARIZONA
2001,7/8/21,NATURAL FORCE DAMAGE,EARTH MOVEMENT,No,Yes,1,0,0,1000000,1438251.503,0,0,GAS DISTRIBUTION,No,No,No,MINNESOTA
2001,7/8/21,NATURAL FORCE DAMAGE,EARTH MOVEMENT,No,Yes,1,0,0,252176,362692.511,0,0,GAS TRANSMISSION,No,No,No,TEXAS
2001,7/8/21,NATURAL FORCE DAMAGE,EARTH MOVEMENT,Yes,Yes,1,0,1,5000,7191.257515,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,ILLINOIS
2001,7/8/21,NATURAL FORCE DAMAGE,EARTH MOVEMENT,Yes,Yes,1,0,10,100000,143825.1503,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,VIRGINIA
2001,7/8/21,NATURAL FORCE DAMAGE,TEMPERATURE,No,Yes,1,0,0,110000,158207.6653,5,0,HAZARDOUS LIQUID,No,No,No,MICHIGAN
2001,7/8/21,NATURAL FORCE DAMAGE,TEMPERATURE,Yes,Yes,1,0,1,1200,1725.901804,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,KANSAS
2001,7/8/21,NATURAL FORCE DAMAGE,UNSPECIFIED NATURAL FORCE DAMAGE,No,Yes,1,0,0,570000,819803.3567,0,0,GAS TRANSMISSION,No,No,No,LOUISIANA
2001,7/8/21,NATURAL FORCE DAMAGE,UNSPECIFIED NATURAL FORCE DAMAGE,No,Yes,1,0,0,275000,395519.1633,0,0,GAS TRANSMISSION,No,No,No,N/A
2001,7/8/21,NATURAL FORCE DAMAGE,UNSPECIFIED NATURAL FORCE DAMAGE,No,Yes,1,0,0,6650,9564.372495,176,176,HAZARDOUS LIQUID,No,No,No,IOWA
2001,7/8/21,NATURAL FORCE DAMAGE,UNSPECIFIED NATURAL FORCE DAMAGE,No,Yes,1,0,0,9200,13231.91383,404,404,HAZARDOUS LIQUID,No,No,No,KANSAS
2001,7/8/21,OTHER OUTSIDE FORCE DAMAGE,UNSPECIFIED OUTSIDE FORCE DAMAGE,No,Yes,1,0,0,1000000,1438251.503,0,0,GAS DISTRIBUTION,No,No,No,CALIFORNIA
2001,7/8/21,OTHER OUTSIDE FORCE DAMAGE,UNSPECIFIED OUTSIDE FORCE DAMAGE,No,Yes,1,0,0,500000,719125.7515,0,0,GAS DISTRIBUTION,No,No,No,ILLINOIS
2001,7/8/21,OTHER OUTSIDE FORCE DAMAGE,UNSPECIFIED OUTSIDE FORCE DAMAGE,No,Yes,1,0,0,400000,575300.6012,0,0,GAS DISTRIBUTION,No,No,No,MINNESOTA
2001,7/8/21,OTHER OUTSIDE FORCE DAMAGE,UNSPECIFIED OUTSIDE FORCE DAMAGE,No,Yes,1,0,0,600000,862950.9018,0,0,GAS DISTRIBUTION,No,No,No,MISSOURI
2001,7/8/21,OTHER OUTSIDE FORCE DAMAGE,UNSPECIFIED OUTSIDE FORCE DAMAGE,No,Yes,1,0,0,1500000,2157377.255,0,0,GAS DISTRIBUTION,No,No,No,TEXAS
2001,7/8/21,OTHER OUTSIDE FORCE DAMAGE,UNSPECIFIED OUTSIDE FORCE DAMAGE,No,Yes,1,0,0,518140,745215.6338,0,0,GAS TRANSMISSION,No,No,No,FLORIDA
2001,7/8/21,OTHER OUTSIDE FORCE DAMAGE,UNSPECIFIED OUTSIDE FORCE DAMAGE,No,Yes,1,0,0,885000,1272852.58,27660,27660,HAZARDOUS LIQUID,No,No,No,NORTH DAKOTA
2001,7/8/21,OTHER OUTSIDE FORCE DAMAGE,UNSPECIFIED OUTSIDE FORCE DAMAGE,Yes,Yes,1,2,1,40000,57530.06012,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,WYOMING
2002,7/8/21,ALL OTHER CAUSES,MISCELLANEOUS,No,Yes,1,0,0,250000,353889.2998,0,0,GAS DISTRIBUTION,No,No,No,ALASKA
2002,7/8/21,ALL OTHER CAUSES,MISCELLANEOUS,No,Yes,1,0,0,80000,113244.5759,0,0,GAS DISTRIBUTION,No,No,No,ARIZONA
2002,7/8/21,ALL OTHER CAUSES,MISCELLANEOUS,No,Yes,1,0,0,1000000,1415557.199,0,0,GAS DISTRIBUTION,No,No,No,CALIFORNIA
2002,7/8/21,ALL OTHER CAUSES,MISCELLANEOUS,No,Yes,1,0,0,130000,184022.4359,0,0,GAS DISTRIBUTION,No,No,No,IOWA
2002,7/8/21,ALL OTHER CAUSES,MISCELLANEOUS,No,Yes,1,0,0,100000,141555.7199,0,0,GAS DISTRIBUTION,No,No,No,MICHIGAN
2002,7/8/21,ALL OTHER CAUSES,MISCELLANEOUS,No,Yes,1,0,0,84000,118906.8047,0,0,GAS DISTRIBUTION,No,No,No,NEVADA
2002,7/8/21,ALL OTHER CAUSES,MISCELLANEOUS,No,Yes,1,0,0,300000,424667.1598,0,0,GAS DISTRIBUTION,No,No,No,OHIO
2002,7/8/21,ALL OTHER CAUSES,MISCELLANEOUS,No,Yes,1,0,0,200000,283111.4398,0,0,GAS DISTRIBUTION,No,No,No,PENNSYLVANIA
2002,7/8/21,ALL OTHER CAUSES,MISCELLANEOUS,No,Yes,2,0,0,320090,445110.5732,0,0,GAS TRANSMISSION,No,No,No,LOUISIANA
2002,7/8/21,ALL OTHER CAUSES,MISCELLANEOUS,No,Yes,1,0,0,170000,218067.9277,0,0,GAS TRANSMISSION,No,No,No,WASHINGTON
2002,7/8/21,ALL OTHER CAUSES,MISCELLANEOUS,No,Yes,1,0,0,183180,259301.7678,4,4,HAZARDOUS LIQUID,No,No,No,CALIFORNIA
2002,7/8/21,ALL OTHER CAUSES,MISCELLANEOUS,No,Yes,1,0,0,4080,5775.473373,61.9047619,28.57142857,HAZARDOUS LIQUID,No,No,No,HAWAII
2002,7/8/21,ALL OTHER CAUSES,MISCELLANEOUS,No,Yes,2,0,0,488100,690933.4689,10,0,HAZARDOUS LIQUID,No,No,No,ILLINOIS
2002,7/8/21,ALL OTHER CAUSES,MISCELLANEOUS,No,Yes,1,0,0,85110,120478.0732,123,5,HAZARDOUS LIQUID,No,No,No,INDIANA
2002,7/8/21,ALL OTHER CAUSES,MISCELLANEOUS,No,Yes,1,0,0,847,1198.976948,6,6,HAZARDOUS LIQUID,No,No,No,KANSAS
2002,7/8/21,ALL OTHER CAUSES,MISCELLANEOUS,No,Yes,1,0,0,210000,297267.0118,4,4,HAZARDOUS LIQUID,No,No,No,LOUISIANA
2002,7/8/21,ALL OTHER CAUSES,MISCELLANEOUS,No,Yes,4,0,0,236200,334354.6105,3900.714286,3631.714286,HAZARDOUS LIQUID,No,No,No,TEXAS
2002,7/8/21,ALL OTHER CAUSES,MISCELLANEOUS,No,Yes,1,0,0,330280,467530.2318,26,0,HAZARDOUS LIQUID,No,No,No,VIRGINIA
2002,7/8/21,ALL OTHER CAUSES,MISCELLANEOUS,Yes,Yes,1,2,5,0,0,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,CONNECTICUT
2002,7/8/21,ALL OTHER CAUSES,MISCELLANEOUS,Yes,Yes,1,1,0,750000,1061667.899,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,KANSAS
2002,7/8/21,ALL OTHER CAUSES,MISCELLANEOUS,Yes,Yes,1,0,1,80000,113244.5759,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,MARYLAND
2002,7/8/21,ALL OTHER CAUSES,MISCELLANEOUS,Yes,Yes,1,2,0,400000,566222.8797,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,MASSACHUSETTS
2002,7/8/21,ALL OTHER CAUSES,MISCELLANEOUS,Yes,Yes,1,0,1,100000,141555.7199,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,MICHIGAN
2002,7/8/21,ALL OTHER CAUSES,MISCELLANEOUS,Yes,Yes,1,0,1,60000,84933.43195,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,NEBRASKA
2002,7/8/21,ALL OTHER CAUSES,MISCELLANEOUS,Yes,Yes,1,0,1,0,0,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,NEW YORK
2002,7/8/21,ALL OTHER CAUSES,MISCELLANEOUS,Yes,Yes,1,0,1,0,0,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,OKLAHOMA
2002,7/8/21,ALL OTHER CAUSES,MISCELLANEOUS,Yes,Yes,1,1,0,75000,106166.7899,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,PENNSYLVANIA
2002,7/8/21,ALL OTHER CAUSES,MISCELLANEOUS,Yes,Yes,1,0,3,120000,169866.8639,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,SOUTH CAROLINA
2002,7/8/21,ALL OTHER CAUSES,MISCELLANEOUS,Yes,Yes,1,0,1,205000,290189.2258,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,TEXAS
2002,7/8/21,ALL OTHER CAUSES,MISCELLANEOUS,Yes,Yes,1,0,1,120000,169866.8639,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,VIRGINIA
2002,7/8/21,ALL OTHER CAUSES,UNKNOWN,No,Yes,1,0,0,130500,181147.3751,0,0,GAS TRANSMISSION,No,No,No,MISSISSIPPI
2002,7/8/21,ALL OTHER CAUSES,UNKNOWN,No,Yes,1,0,0,171342,241955.4417,0,0,GAS TRANSMISSION,No,No,No,OCS
2002,7/8/21,CORROSION,EXTERNAL,No,Yes,1,0,0,120000,162014.0652,0,0,GAS TRANSMISSION,No,No,No,ILLINOIS
2002,7/8/21,CORROSION,EXTERNAL,No,Yes,1,0,0,99141,116493.2607,0,0,GAS TRANSMISSION,No,No,No,LOUISIANA
2002,7/8/21,CORROSION,EXTERNAL,No,Yes,1,0,0,70000,79457.00724,0,0,GAS TRANSMISSION,No,No,No,OHIO
2002,7/8/21,CORROSION,EXTERNAL,No,Yes,1,0,0,565730,636145.0779,0,0,GAS TRANSMISSION,No,No,No,TEXAS
2002,7/8/21,CORROSION,EXTERNAL,No,Yes,2,0,0,209085,295971.777,1.5,0,HAZARDOUS LIQUID,No,No,No,CALIFORNIA
2002,7/8/21,CORROSION,EXTERNAL,No,Yes,1,0,0,93130,131830.842,1542,1542,HAZARDOUS LIQUID,No,No,No,IDAHO
2002,7/8/21,CORROSION,EXTERNAL,No,Yes,3,0,0,838661,1187172.616,2203,2066,HAZARDOUS LIQUID,No,No,No,KANSAS
2002,7/8/21,CORROSION,EXTERNAL,No,Yes,1,0,0,52500,74316.75296,8,8,HAZARDOUS LIQUID,No,No,No,LOUISIANA
2002,7/8/21,CORROSION,EXTERNAL,No,Yes,1,0,0,290720,411530.789,24,5,HAZARDOUS LIQUID,No,No,No,MASSACHUSETTS
2002,7/8/21,CORROSION,EXTERNAL,No,Yes,1,0,0,83500,118199.0261,13,12,HAZARDOUS LIQUID,No,No,No,MISSOURI
2002,7/8/21,CORROSION,EXTERNAL,No,Yes,2,0,0,133284,188671.1257,600,600,HAZARDOUS LIQUID,No,No,No,NEW MEXICO
2002,7/8/21,CORROSION,EXTERNAL,No,Yes,2,0,0,900000,1274001.479,0.547619048,0.547619048,HAZARDOUS LIQUID,No,No,No,OCS
2002,7/8/21,CORROSION,EXTERNAL,No,Yes,1,0,0,220050,311493.3617,20,2,HAZARDOUS LIQUID,No,No,No,OHIO
2002,7/8/21,CORROSION,EXTERNAL,No,Yes,1,0,0,2060000,2916047.83,357,47,HAZARDOUS LIQUID,No,No,No,PENNSYLVANIA
2002,7/8/21,CORROSION,EXTERNAL,No,Yes,9,0,0,4493040,6360155.118,34358,33694,HAZARDOUS LIQUID,No,No,No,TEXAS
2002,7/8/21,CORROSION,EXTERNAL,No,Yes,2,0,0,516398,730990.9066,798,612,HAZARDOUS LIQUID,No,No,No,UTAH
2002,7/8/21,CORROSION,EXTERNAL,Yes,Yes,1,1,1,60000,84933.43195,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,GEORGIA
2002,7/8/21,CORROSION,INTERNAL,No,Yes,1,0,0,190000,262084.669,0,0,GAS GATHERING,No,No,No,LOUISIANA
2002,7/8/21,CORROSION,INTERNAL,No,Yes,1,0,0,657641,930928.452,0,0,GAS GATHERING,No,No,No,OCS
2002,7/8/21,CORROSION,INTERNAL,No,Yes,1,0,0,308000,419795.2201,0,0,GAS TRANSMISSION,No,No,No,KANSAS
2002,7/8/21,CORROSION,INTERNAL,No,Yes,1,0,0,165000,228658.9387,0,0,GAS TRANSMISSION,No,No,No,LOUISIANA
2002,7/8/21,CORROSION,INTERNAL,No,Yes,1,0,0,84683,89845.01894,0,0,GAS TRANSMISSION,No,No,No,NEBRASKA
2002,7/8/21,CORROSION,INTERNAL,No,Yes,8,0,0,2481070,3346836.806,0,0,GAS TRANSMISSION,No,No,No,OCS
2002,7/8/21,CORROSION,INTERNAL,No,Yes,1,0,0,80000,113244.5759,14,14,HAZARDOUS LIQUID,No,No,No,N/A
2002,7/8/21,CORROSION,INTERNAL,No,Yes,1,0,0,201300,284951.6642,35,5,HAZARDOUS LIQUID,No,No,No,OHIO
2002,7/8/21,CORROSION,INTERNAL,No,Yes,4,0,0,558277,790273.0265,2675,461,HAZARDOUS LIQUID,No,No,No,OKLAHOMA
2002,7/8/21,CORROSION,INTERNAL,No,Yes,4,0,0,345170,488607.8785,607,182,HAZARDOUS LIQUID,No,No,No,TEXAS
2002,7/8/21,CORROSION,UNSPECIFIED CORROSION,Yes,Yes,1,1,8,0,0,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,MARYLAND
2002,7/8/21,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,No,Yes,1,0,0,120000,169866.8639,0,0,GAS DISTRIBUTION,No,No,No,ARIZONA
2002,7/8/21,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,No,Yes,1,0,0,300000,424667.1598,0,0,GAS DISTRIBUTION,No,No,No,COLORADO
2002,7/8/21,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,No,Yes,1,0,0,150000,212333.5799,0,0,GAS DISTRIBUTION,No,No,No,MASSACHUSETTS
2002,7/8/21,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,No,Yes,1,0,0,9936,14064.97633,73,0,HAZARDOUS LIQUID,No,No,No,ARKANSAS
2002,7/8/21,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,No,Yes,1,0,0,940,1330.623767,50,10,HAZARDOUS LIQUID,No,No,No,KANSAS
2002,7/8/21,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,No,Yes,1,0,0,10100,14297.12771,50,5,HAZARDOUS LIQUID,No,No,No,MINNESOTA
2002,7/8/21,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,No,Yes,1,0,0,197854,280073.6541,1,1,HAZARDOUS LIQUID,No,No,No,MISSISSIPPI
2002,7/8/21,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,No,Yes,1,0,0,0,0,997,495,HAZARDOUS LIQUID,No,No,No,MONTANA
2002,7/8/21,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,No,Yes,1,0,0,279439,395561.8882,50,2,HAZARDOUS LIQUID,No,No,No,NEW YORK
2002,7/8/21,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,No,Yes,1,0,0,1283067,1816254.729,600,50,HAZARDOUS LIQUID,No,No,No,OKLAHOMA
2002,7/8/21,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,Yes,Yes,1,0,1,0,0,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,ARKANSAS
2002,7/8/21,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,Yes,Yes,1,0,1,24979,35359.20328,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,MISSOURI
2002,7/8/21,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,Yes,Yes,1,0,4,0,0,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,PENNSYLVANIA
2002,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,2,0,0,1100000,1557112.919,0,0,GAS DISTRIBUTION,No,No,No,CALIFORNIA
2002,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,3500000,4954450.197,0,0,GAS DISTRIBUTION,No,No,No,COLORADO
2002,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,300000,424667.1598,0,0,GAS DISTRIBUTION,No,No,No,GEORGIA
2002,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,200000,283111.4398,0,0,GAS DISTRIBUTION,No,No,No,ILLINOIS
2002,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,350000,495445.0197,0,0,GAS DISTRIBUTION,No,No,No,INDIANA
2002,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,140000,198178.0079,0,0,GAS DISTRIBUTION,No,No,No,MINNESOTA
2002,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,2,0,0,1500000,2123335.799,0,0,GAS DISTRIBUTION,No,No,No,OHIO
2002,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,200000,283111.4398,0,0,GAS DISTRIBUTION,No,No,No,PENNSYLVANIA
2002,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,250000,353889.2998,0,0,GAS DISTRIBUTION,No,No,No,TEXAS
2002,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,550000,778556.4596,0,0,GAS DISTRIBUTION,No,No,No,UTAH
2002,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,273103,386592.9178,0,0,GAS DISTRIBUTION,No,No,No,VIRGINIA
2002,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,133900,173371.2517,0,0,GAS TRANSMISSION,No,No,No,IOWA
2002,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,171360,241774.7858,0,0,GAS TRANSMISSION,No,No,No,NEVADA
2002,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,162000,223430.6673,0,0,GAS TRANSMISSION,No,No,No,NEW YORK
2002,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,141252,178936.687,0,0,GAS TRANSMISSION,No,No,No,NORTH CAROLINA
2002,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,100000,139592.5203,0,0,GAS TRANSMISSION,No,No,No,TEXAS
2002,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,189500,268248.0893,125,25,HAZARDOUS LIQUID,No,No,No,ALABAMA
2002,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,115516,163519.5054,1050,857,HAZARDOUS LIQUID,No,No,No,ARIZONA
2002,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,2,0,0,243470,344645.7113,10710,10710,HAZARDOUS LIQUID,No,No,No,ILLINOIS
2002,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,578300,818616.7283,200,50,HAZARDOUS LIQUID,No,No,No,IOWA
2002,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,3,0,0,417229,590611.5147,449,337,HAZARDOUS LIQUID,No,No,No,KANSAS
2002,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,339429,480481.1646,4559,4558,HAZARDOUS LIQUID,No,No,No,LOUISIANA
2002,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,67354,95343.4396,1047,1047,HAZARDOUS LIQUID,No,No,No,NEBRASKA
2002,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,2,0,0,31600,44731.6075,396,306,HAZARDOUS LIQUID,No,No,No,NEW MEXICO
2002,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,5300,7502.453156,165,12,HAZARDOUS LIQUID,No,No,No,OKLAHOMA
2002,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,2,0,0,180915,256095.5307,210,198,HAZARDOUS LIQUID,No,No,No,TEXAS
2002,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,400000,566222.8797,1,0,HAZARDOUS LIQUID,No,No,No,WISCONSIN
2002,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,280000,396356.0158,522,522,HAZARDOUS LIQUID,No,No,No,WYOMING
2002,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,Yes,Yes,2,1,1,0,0,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,ARKANSAS
2002,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,Yes,Yes,1,1,0,0,0,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,CALIFORNIA
2002,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,Yes,Yes,1,0,1,350000,495445.0197,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,ILLINOIS
2002,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,Yes,Yes,1,0,1,0,0,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,MICHIGAN
2002,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,Yes,Yes,1,0,1,10000,14155.57199,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,MONTANA
2002,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,Yes,Yes,1,0,1,25000,35388.92998,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,TENNESSEE
2002,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,Yes,Yes,1,0,1,90000,127400.1479,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,TEXAS
2002,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,Yes,Yes,1,0,1,3000,4246.671598,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,WEST VIRGINIA
2002,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,Yes,Yes,1,0,1,60000,65301.43525,0,0,GAS TRANSMISSION,Yes,Yes,Yes,CALIFORNIA
2002,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,Yes,Yes,1,1,0,122458,133084.0231,0,0,GAS TRANSMISSION,Yes,Yes,Yes,OKLAHOMA
2002,7/8/21,INCORRECT OPERATION,INCORRECT OPERATION,No,Yes,1,0,0,2000000,2830623.599,0,0,GAS TRANSMISSION,No,No,No,LOUISIANA
2002,7/8/21,INCORRECT OPERATION,INCORRECT OPERATION,No,Yes,1,0,0,39790,56325.02096,3217,0,HAZARDOUS LIQUID,No,No,No,CALIFORNIA
2002,7/8/21,INCORRECT OPERATION,INCORRECT OPERATION,No,Yes,2,0,0,147000,208086.9083,3100,3010,HAZARDOUS LIQUID,No,No,No,LOUISIANA
2002,7/8/21,INCORRECT OPERATION,INCORRECT OPERATION,No,Yes,1,0,0,84300,119331.4719,11,0,HAZARDOUS LIQUID,No,No,No,MASSACHUSETTS
2002,7/8/21,INCORRECT OPERATION,INCORRECT OPERATION,No,Yes,1,0,0,120000,169866.8639,50,0,HAZARDOUS LIQUID,No,No,No,MINNESOTA
2002,7/8/21,INCORRECT OPERATION,INCORRECT OPERATION,No,Yes,1,0,0,34870,49360.47954,175,94,HAZARDOUS LIQUID,No,No,No,NEW MEXICO
2002,7/8/21,INCORRECT OPERATION,INCORRECT OPERATION,No,Yes,1,0,0,1906500,2698759.8,40,26,HAZARDOUS LIQUID,No,No,No,NORTH CAROLINA
2002,7/8/21,INCORRECT OPERATION,INCORRECT OPERATION,Yes,Yes,1,0,2,2000000,2831114.398,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,KENTUCKY
2002,7/8/21,INCORRECT OPERATION,INCORRECT OPERATION,Yes,Yes,1,0,1,0,0,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,NORTH CAROLINA
2002,7/8/21,INCORRECT OPERATION,INCORRECT OPERATION,Yes,Yes,1,0,2,0,0,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,PENNSYLVANIA
2002,7/8/21,INCORRECT OPERATION,INCORRECT OPERATION,Yes,Yes,1,1,0,7000,9908.900394,0.023809524,0.023809524,HAZARDOUS LIQUID,Yes,Yes,Yes,OHIO
2002,7/8/21,INCORRECT OPERATION,UNSPECIFIED INCORRECT OPERATION,Yes,Yes,1,0,2,0,0,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,MICHIGAN
2002,7/8/21,MATERIAL/WELD/EQUIP FAILURE,BODY OF PIPE,No,Yes,1,0,0,2011000,2473186.79,0,0,GAS TRANSMISSION,No,No,No,KENTUCKY
2002,7/8/21,MATERIAL/WELD/EQUIP FAILURE,BODY OF PIPE,No,Yes,1,0,0,350000,477741.8667,0,0,GAS TRANSMISSION,No,No,No,MARYLAND
2002,7/8/21,MATERIAL/WELD/EQUIP FAILURE,BODY OF PIPE,No,Yes,1,0,0,114000,129962.326,0,0,GAS TRANSMISSION,No,No,No,MISSISSIPPI
2002,7/8/21,MATERIAL/WELD/EQUIP FAILURE,BUTT WELD,No,Yes,1,0,0,145000,143905.8042,0,0,GAS TRANSMISSION,No,No,No,WYOMING
2002,7/8/21,MATERIAL/WELD/EQUIP FAILURE,BUTT WELD,No,Yes,1,0,0,76000,107582.3471,950,950,HAZARDOUS LIQUID,No,No,No,NEW MEXICO
2002,7/8/21,MATERIAL/WELD/EQUIP FAILURE,ENVIRONMENTAL CRACKING-RELATED,No,Yes,1,0,0,115000,123525.0845,0,0,GAS TRANSMISSION,No,No,No,ARKANSAS
2002,7/8/21,MATERIAL/WELD/EQUIP FAILURE,ENVIRONMENTAL CRACKING-RELATED,No,Yes,1,0,0,3104629,4171596.522,0,0,GAS TRANSMISSION,No,No,No,MICHIGAN
2002,7/8/21,MATERIAL/WELD/EQUIP FAILURE,FILLET WELD,No,Yes,1,0,0,160215,158375.9882,0,0,GAS TRANSMISSION,No,No,No,ALABAMA
